"id","code","name"
"ocupacao_523","234320","Professor de geologia"
"ocupacao_524","234455","Professor de terapia ocupacional"
"ocupacao_525","234410","Professor de educação física no ensino superior"
"ocupacao_526","234450","Professor de odontologia"
"ocupacao_527","234445","Professor de nutrição"
"ocupacao_528","234440","Professor de medicina veterinária"
"ocupacao_529","234435","Professor de medicina"
"ocupacao_530","234430","Professor de fonoaudiologia"
"ocupacao_531","234425","Professor de fisioterapia"
"ocupacao_532","234420","Professor de farmácia e bioquímica"
"ocupacao_533","234415","Professor de enfermagem do ensino superior"
"ocupacao_534","234405","Professor de ciências biológicas do ensino superior"
"ocupacao_535","234460","Professor de zootecnia do ensino superior"
"ocupacao_536","234515","Professor de ensino superior na área de pesquisa educacional"
"ocupacao_537","234520","Professor de ensino superior na área de prática de ensino"
"ocupacao_538","234505","Professor de ensino superior na área de didática"
"ocupacao_539","234510","Professor de ensino superior na área de orientação educacional"
"ocupacao_540","234636","Professor de literatura alemã"
"ocupacao_541","234644","Professor de literatura espanhola"
"ocupacao_542","234648","Professor de literatura francesa"
"ocupacao_543","234652","Professor de literatura inglesa"
"ocupacao_544","234656","Professor de literatura italiana"
"ocupacao_545","234664","Professor de outras línguas e literaturas"
"ocupacao_546","234624","Professor de língua portuguesa"
"ocupacao_547","234628","Professor de literatura brasileira"
"ocupacao_548","234632","Professor de literatura portuguesa"
"ocupacao_549","234640","Professor de literatura comparada"
"ocupacao_550","234660","Professor de literatura de línguas estrangeiras modernas"
"ocupacao_551","234668","Professor de línguas estrangeiras modernas"
"ocupacao_552","234672","Professor de lingüística e lingüística aplicada"
"ocupacao_553","234676","Professor de filologia e crítica textual"
"ocupacao_554","234680","Professor de semiótica"
"ocupacao_555","234684","Professor de teoria da literatura"
"ocupacao_556","234604","Professor de língua alemã"
"ocupacao_557","234608","Professor de língua italiana"
"ocupacao_558","234612","Professor de língua francesa"
"ocupacao_559","234616","Professor de língua inglesa"
"ocupacao_560","234620","Professor de língua espanhola"
"ocupacao_561","234730","Professor de direito do ensino superior"
"ocupacao_562","234725","Professor de comunicação social do ensino superior"
"ocupacao_563","234715","Professor de biblioteconomia do ensino superior"
"ocupacao_564","234710","Professor de arquivologia do ensino superior"
"ocupacao_565","234705","Professor de antropologia do ensino superior"
"ocupacao_566","234770","Professor de sociologia do ensino superior"
"ocupacao_567","234765","Professor de serviço social do ensino superior"
"ocupacao_568","234760","Professor de psicologia do ensino superior"
"ocupacao_569","234755","Professor de museologia do ensino superior"
"ocupacao_570","234750","Professor de jornalismo"
"ocupacao_571","234745","Professor de história do ensino superior"
"ocupacao_572","234740","Professor de geografia do ensino superior"
"ocupacao_573","234720","Professor de ciência política do ensino superior"
"ocupacao_574","234735","Professor de filosofia do ensino superior"
"ocupacao_575","234805","Professor de economia"
"ocupacao_576","234810","Professor de administração"
"ocupacao_577","234815","Professor de contabilidade"
"ocupacao_578","234910","Professor de artes visuais no ensino superior (artes plásticas e multimídia)"
"ocupacao_579","234915","Professor de música no ensino superior"
"ocupacao_580","234905","Professor de artes do espetáculo no ensino superior"
"ocupacao_581","239215","Professor de alunos com deficiência mental"
"ocupacao_582","239220","Professor de alunos com deficiência múltipla"
"ocupacao_583","239225","Professor de alunos com deficiência visual"
"ocupacao_584","239205","Professor de alunos com deficiência auditiva e surdos"
"ocupacao_585","239210","Professor de alunos com deficiência física"
"ocupacao_586","239415","Pedagogo"
"ocupacao_587","239410","Orientador educacional"
"ocupacao_588","239405","Coordenador pedagógico"
"ocupacao_589","239435","Designer educacional"
"ocupacao_590","239420","Professor de técnicas e recursos audiovisuais"
"ocupacao_591","239425","Psicopedagogo"
"ocupacao_592","239430","Supervisor de ensino"
"ocupacao_593","241005","Advogado"
"ocupacao_594","241035","Advogado (direito do trabalho)"
"ocupacao_595","241040","Consultor jurídico"
"ocupacao_596","241030","Advogado (áreas especiais)"
"ocupacao_597","241025","Advogado (direito penal)"
"ocupacao_598","241020","Advogado (direito público)"
"ocupacao_599","241015","Advogado (direito civil)"
"ocupacao_600","241010","Advogado de empresa"
"ocupacao_601","241210","Procurador autárquico"
"ocupacao_602","241205","Advogado da união"
"ocupacao_603","241215","Procurador da fazenda nacional"
"ocupacao_604","241220","Procurador do estado"
"ocupacao_605","241225","Procurador do município"
"ocupacao_606","241230","Procurador federal"
"ocupacao_607","241235","Procurador fundacional"
"ocupacao_608","241310","Oficial do registro civil de pessoas jurídicas"
"ocupacao_609","241335","Tabelião de notas"
"ocupacao_610","241315","Oficial do registro civil de pessoas naturais"
"ocupacao_611","241320","Oficial do registro de distribuições"
"ocupacao_612","241305","Oficial de registro de contratos marítimos"
"ocupacao_613","241325","Oficial do registro de imóveis"
"ocupacao_614","241330","Oficial do registro de títulos e documentos"
"ocupacao_615","241340","Tabelião de protestos"
"ocupacao_616","242250","Subprocurador-geral do trabalho"
"ocupacao_617","242245","Subprocurador-geral da república"
"ocupacao_618","242240","Subprocurador de justiça militar"
"ocupacao_619","242225","Procurador regional da república"
"ocupacao_620","242230","Procurador regional do trabalho"
"ocupacao_621","242210","Procurador de justiça"
"ocupacao_622","242235","Promotor de justiça"
"ocupacao_623","242220","Procurador do trabalho"
"ocupacao_624","242205","Procurador da república"
"ocupacao_625","242215","Procurador de justiça militar"
"ocupacao_626","242305","Delegado de polícia"
"ocupacao_627","242405","Defensor público"
"ocupacao_628","242410","Procurador da assistência judiciária"
"ocupacao_629","242905","Oficial de inteligência"
"ocupacao_630","242910","Oficial técnico de inteligência"
"ocupacao_631","251105","Antropólogo"
"ocupacao_632","251110","Arqueólogo"
"ocupacao_633","251115","Cientista político"
"ocupacao_634","251120","Sociólogo"
"ocupacao_635","251225","Economista do setor público"
"ocupacao_636","251220","Economista industrial"
"ocupacao_637","251235","Economista regional e urbano"
"ocupacao_638","251230","Economista ambiental"
"ocupacao_639","251215","Economista financeiro"
"ocupacao_640","251210","Economista agroindustrial"
"ocupacao_641","251205","Economista"
"ocupacao_642","251305","Geógrafo"
"ocupacao_643","251405","Filósofo"
"ocupacao_644","251530","Psicólogo social"
"ocupacao_645","251535","Psicólogo do trânsito"
"ocupacao_646","251540","Psicólogo do trabalho"
"ocupacao_647","251545","Neuropsicólogo"
"ocupacao_648","251550","Psicanalista"
"ocupacao_649","251555","Psicólogo acupunturista"
"ocupacao_650","251525","Psicólogo jurídico"
"ocupacao_651","251515","Psicólogo do esporte"
"ocupacao_652","251520","Psicólogo hospitalar"
"ocupacao_653","251505","Psicólogo educacional"
"ocupacao_654","251510","Psicólogo clínico"
"ocupacao_655","251605","Assistente social"
"ocupacao_656","251610","Economista doméstico"
"ocupacao_657","252105","Administrador"
"ocupacao_658","252205","Auditor (contadores e afins)"
"ocupacao_659","252210","Contador"
"ocupacao_660","252215","Perito contábil"
"ocupacao_661","252320","Tecnólogo em secretariado escolar"
"ocupacao_662","252315","Secretária trilíngüe"
"ocupacao_663","252305","Secretária(o) executiva(o)"
"ocupacao_664","252310","Secretário  bilíngüe"
"ocupacao_665","252405","Analista de recursos humanos"
"ocupacao_666","252530","Analista de crédito rural"
"ocupacao_667","252545","Analista financeiro (instituições financeiras)"
"ocupacao_668","252505","Administrador de fundos e carteiras de investimento"
"ocupacao_669","252510","Analista de câmbio"
"ocupacao_670","252515","Analista de cobrança (instituições financeiras)"
"ocupacao_671","252525","Analista de crédito (instituições financeiras)"
"ocupacao_672","252535","Analista de leasing"
"ocupacao_673","252540","Analista de produtos bancários"
"ocupacao_674","252605","Gestor em segurança"
"ocupacao_675","253120","Analista de negócios"
"ocupacao_676","253115","Agente publicitário"
"ocupacao_677","253110","Redator de publicidade"
"ocupacao_678","253105","Relações públicas"
"ocupacao_679","253125","Analista de pesquisa de mercado"
"ocupacao_680","253225","Operador de negócios"
"ocupacao_681","253220","Gerente de grandes contas (corporate)"
"ocupacao_682","253215","Gerente de contas - pessoa física e jurídica"
"ocupacao_683","253205","Gerente de captação (fundos e investimentos institucionais)"
"ocupacao_684","253210","Gerente de clientes especiais (private)"
"ocupacao_685","253305","Corretor de valores, ativos financeiros, mercadorias e derivativos"
"ocupacao_686","254105","Auditor-fiscal da receita federal"
"ocupacao_687","254110","Técnico da receita federal"
"ocupacao_688","254205","Auditor-fiscal da previdência social"
"ocupacao_689","254305","Auditor-fiscal do trabalho"
"ocupacao_690","254310","Agente de higiene e segurança"
"ocupacao_691","254405","Fiscal de tributos estadual"
"ocupacao_692","254415","Técnico de tributos estadual"
"ocupacao_693","254420","Técnico de tributos municipal"
"ocupacao_694","254410","Fiscal de tributos municipal"
"ocupacao_695","261135","Repórter (exclusive rádio e televisão)"
"ocupacao_696","261130","Produtor de texto"
"ocupacao_697","261125","Jornalista"
"ocupacao_698","261120","Editor"
"ocupacao_699","261115","Diretor de redação"
"ocupacao_700","261110","Assessor de imprensa"
"ocupacao_701","261105","Arquivista pesquisador (jornalismo)"
"ocupacao_702","261140","Revisor de texto"
"ocupacao_703","261205","Bibliotecário"
"ocupacao_704","261210","Documentalista"
"ocupacao_705","261215","Analista de informações (pesquisador de informações de rede)"
"ocupacao_706","261310","Museólogo"
"ocupacao_707","261305","Arquivista"
"ocupacao_708","261425","Intérprete de língua de sinais"
"ocupacao_709","261420","Tradutor"
"ocupacao_710","261415","Lingüista"
"ocupacao_711","261410","Intérprete"
"ocupacao_712","261405","Filólogo"
"ocupacao_713","261520","Escritor de não ficção"
"ocupacao_714","261530","Redator de textos técnicos"
"ocupacao_715","261525","Poeta"
"ocupacao_716","261515","Escritor de ficção"
"ocupacao_717","261510","Crítico"
"ocupacao_718","261505","Autor-roteirista"
"ocupacao_719","261610","Editor de livro"
"ocupacao_720","261605","Editor de jornal"
"ocupacao_721","261615","Editor de mídia eletrônica"
"ocupacao_722","261625","Editor de revista científica"
"ocupacao_723","261620","Editor de revista"
"ocupacao_724","261730","Repórter de rádio e televisão"
"ocupacao_725","261720","Locutor publicitário de rádio e televisão"
"ocupacao_726","261725","Narrador em programas de rádio e televisão"
"ocupacao_727","261705","Âncora de rádio e televisão"
"ocupacao_728","261710","Comentarista de rádio e televisão"
"ocupacao_729","261715","Locutor de rádio e televisão"
"ocupacao_730","261820","Repórter fotográfico"
"ocupacao_731","261815","Fotógrafo retratista"
"ocupacao_732","261810","Fotógrafo publicitário"
"ocupacao_733","261805","Fotógrafo"
"ocupacao_734","262105","Produtor cultural"
"ocupacao_735","262110","Produtor cinematográfico"
"ocupacao_736","262115","Produtor de rádio"
"ocupacao_737","262135","Tecnólogo em produção audiovisual"
"ocupacao_738","262130","Tecnólogo em produção fonográfica"
"ocupacao_739","262125","Produtor de televisão"
"ocupacao_740","262120","Produtor de teatro"
"ocupacao_741","262220","Diretor teatral"
"ocupacao_742","262205","Diretor de cinema"
"ocupacao_743","262215","Diretor de programas de televisão"
"ocupacao_744","262210","Diretor de programas de rádio"
"ocupacao_745","262330","Diretor de arte"
"ocupacao_746","262325","Cenógrafo de tv"
"ocupacao_747","262320","Cenógrafo de teatro"
"ocupacao_748","262315","Cenógrafo de eventos"
"ocupacao_749","262310","Cenógrafo de cinema"
"ocupacao_750","262305","Cenógrafo carnavalesco e festas populares"
"ocupacao_751","262415","Conservador-restaurador de bens  culturais"
"ocupacao_752","262420","Desenhista industrial de produto (designer de produto)"
"ocupacao_753","262425","Desenhista industrial de produto de moda (designer de moda)"
"ocupacao_754","262405","Artista (artes visuais)"
"ocupacao_755","262410","Desenhista industrial gráfico (designer gráfico)"
"ocupacao_756","262505","Ator"
"ocupacao_757","262620","Musicólogo"
"ocupacao_758","262615","Músico regente"
"ocupacao_759","262610","Músico arranjador"
"ocupacao_760","262605","Compositor"
"ocupacao_761","262705","Músico intérprete cantor"
"ocupacao_762","262710","Músico intérprete instrumentista"
"ocupacao_763","262810","Bailarino (exceto danças populares)"
"ocupacao_764","262815","Coreógrafo"
"ocupacao_765","262820","Dramaturgo de dança"
"ocupacao_766","262825","Ensaiador de dança"
"ocupacao_767","262830","Professor de dança"
"ocupacao_768","262805","Assistente de coreografia"
"ocupacao_769","262905","Decorador de interiores de nível superior"
"ocupacao_770","263110","Missionário"
"ocupacao_771","263115","Teólogo"
"ocupacao_772","263105","Ministro de culto religioso"
"ocupacao_773","271110","Tecnólogo em gastronomia"
"ocupacao_774","271105","Chefe de cozinha"
"ocupacao_775","300110","Técnico em mecatrônica - robótica"
"ocupacao_776","300105","Técnico em mecatrônica - automação da manufatura"
"ocupacao_777","300305","Técnico em eletromecânica"
"ocupacao_778","301115","Técnico químico de petróleo"
"ocupacao_779","301105","Técnico de laboratório industrial"
"ocupacao_780","301110","Técnico de laboratório de análises físico-químicas (materiais de construção)"
"ocupacao_781","301205","Técnico de apoio à bioengenharia"
"ocupacao_782","311105","Técnico químico"
"ocupacao_783","311110","Técnico de celulose e papel"
"ocupacao_784","311115","Técnico em curtimento"
"ocupacao_785","311205","Técnico em petroquímica"
"ocupacao_786","311305","Técnico em materiais, produtos cerâmicos e vidros"
"ocupacao_787","311405","Técnico em borracha"
"ocupacao_788","311410","Técnico em plástico"
"ocupacao_789","311515","Técnico de utilidade (produção e distribuição de vapor, gases, óleos, combustíveis, energia)"
"ocupacao_790","311510","Técnico de meteorologia"
"ocupacao_791","311505","Técnico de controle de meio ambiente"
"ocupacao_792","311520","Técnico em tratamento de efluentes"
"ocupacao_793","311610","Técnico têxtil (tratamentos químicos)"
"ocupacao_794","311625","Técnico têxtil de tecelagem"
"ocupacao_795","311620","Técnico têxtil de malharia"
"ocupacao_796","311615","Técnico têxtil de fiação"
"ocupacao_797","311605","Técnico têxtil"
"ocupacao_798","311710","Colorista têxtil"
"ocupacao_799","311715","Preparador de tintas"
"ocupacao_800","311720","Preparador de tintas (fábrica de tecidos)"
"ocupacao_801","311705","Colorista de papel"
"ocupacao_802","311725","Tingidor de couros e peles"
"ocupacao_803","312105","Técnico de obras civis"
"ocupacao_804","312210","Técnico de saneamento"
"ocupacao_805","312205","Técnico de estradas"
"ocupacao_806","312315","Técnico em hidrografia"
"ocupacao_807","312310","Técnico em geodésia e cartografia"
"ocupacao_808","312320","Topógrafo"
"ocupacao_809","312305","Técnico em agrimensura"
"ocupacao_810","313130","Técnico eletricista"
"ocupacao_811","313125","Técnico de manutenção elétrica de máquina"
"ocupacao_812","313120","Técnico de manutenção elétrica"
"ocupacao_813","313115","Eletrotécnico na fabricação, montagem e instalação de máquinas e equipamentos"
"ocupacao_814","313110","Eletrotécnico (produção de energia)"
"ocupacao_815","313105","Eletrotécnico"
"ocupacao_816","313215","Técnico eletrônico"
"ocupacao_817","313220","Técnico em manutenção de equipamentos de informática"
"ocupacao_818","313210","Técnico de manutenção eletrônica (circuitos de máquinas com comando numérico)"
"ocupacao_819","313205","Técnico de manutenção eletrônica"
"ocupacao_820","313320","Técnico de transmissão (telecomunicações)"
"ocupacao_821","313315","Técnico de telecomunicações (telefonia)"
"ocupacao_822","313310","Técnico de rede (telecomunicações)"
"ocupacao_823","313305","Técnico de comunicação de dados"
"ocupacao_824","313405","Técnico em calibração"
"ocupacao_825","313410","Técnico em instrumentação"
"ocupacao_826","313415","Encarregado de manutenção de instrumentos de controle, medição e similares"
"ocupacao_827","313505","Técnico em fotônica"
"ocupacao_828","314115","Técnico mecânico (calefação, ventilação e refrigeração)"
"ocupacao_829","314125","Técnico mecânico (motores)"
"ocupacao_830","314105","Técnico em mecânica de precisão"
"ocupacao_831","314120","Técnico mecânico (máquinas)"
"ocupacao_832","314110","Técnico mecânico"
"ocupacao_833","314210","Técnico mecânico na manutenção de ferramentas"
"ocupacao_834","314205","Técnico mecânico na fabricação de ferramentas"
"ocupacao_835","314305","Técnico em automobilística"
"ocupacao_836","314310","Técnico mecânico (aeronaves)"
"ocupacao_837","314315","Técnico mecânico (embarcações)"
"ocupacao_838","314410","Técnico em manutenção de máquinas"
"ocupacao_839","314405","Técnico de manutenção de sistemas e instrumentos"
"ocupacao_840","314615","Técnico em estruturas metálicas"
"ocupacao_841","314610","Técnico em caldeiraria"
"ocupacao_842","314605","Inspetor de soldagem"
"ocupacao_843","314620","Técnico em soldagem"
"ocupacao_844","314705","Técnico de acabamento em siderurgia"
"ocupacao_845","314730","Técnico de refratário em siderurgia"
"ocupacao_846","314715","Técnico de fundição em siderurgia"
"ocupacao_847","314720","Técnico de laminação em siderurgia"
"ocupacao_848","314725","Técnico de redução na siderurgia (primeira fusão)"
"ocupacao_849","314710","Técnico de aciaria em siderurgia"
"ocupacao_850","316115","Técnico em geoquímica"
"ocupacao_851","316110","Técnico em geologia"
"ocupacao_852","316105","Técnico em geofísica"
"ocupacao_853","316120","Técnico em geotecnia"
"ocupacao_854","316325","Técnico de produção em refino de petróleo"
"ocupacao_855","316330","Técnico em planejamento de lavra de minas"
"ocupacao_856","316335","Desincrustador (poços de petróleo)"
"ocupacao_857","316320","Técnico em pesquisa mineral"
"ocupacao_858","316315","Técnico em processamento mineral (exceto petróleo)"
"ocupacao_859","316340","Cimentador (poços de petróleo)"
"ocupacao_860","316305","Técnico de mineração"
"ocupacao_861","316310","Técnico de mineração (óleo e petróleo)"
"ocupacao_862","317105","Programador de internet"
"ocupacao_863","317115","Programador de máquinas - ferramenta com comando numérico"
"ocupacao_864","317120","Programador de multimídia"
"ocupacao_865","317110","Programador de sistemas de informação"
"ocupacao_866","317210","Técnico de apoio ao usuário de informática (helpdesk)"
"ocupacao_867","317205","Operador de computador (inclusive microcomputador)"
"ocupacao_868","318015","Desenhista detalhista"
"ocupacao_869","318010","Desenhista copista"
"ocupacao_870","318005","Desenhista técnico"
"ocupacao_871","318105","Desenhista técnico (arquitetura)"
"ocupacao_872","318110","Desenhista técnico (cartografia)"
"ocupacao_873","318120","Desenhista técnico (instalações hidrossanitárias)"
"ocupacao_874","318115","Desenhista técnico (construção civil)"
"ocupacao_875","318215","Desenhista técnico naval"
"ocupacao_876","318205","Desenhista técnico mecânico"
"ocupacao_877","318210","Desenhista técnico aeronáutico"
"ocupacao_878","318310","Desenhista técnico (calefação, ventilação e refrigeração)"
"ocupacao_879","318305","Desenhista técnico (eletricidade e eletrônica)"
"ocupacao_880","318430","Desenhista técnico de embalagens, maquetes e leiautes"
"ocupacao_881","318420","Desenhista técnico (indústria têxtil)"
"ocupacao_882","318415","Desenhista técnico (ilustrações técnicas)"
"ocupacao_883","318410","Desenhista técnico (ilustrações artísticas)"
"ocupacao_884","318405","Desenhista técnico (artes gráficas)"
"ocupacao_885","318425","Desenhista técnico (mobiliário)"
"ocupacao_886","318505","Desenhista projetista de arquitetura"
"ocupacao_887","318510","Desenhista projetista de construção civil"
"ocupacao_888","318605","Desenhista projetista de máquinas"
"ocupacao_889","318610","Desenhista projetista mecânico"
"ocupacao_890","318705","Desenhista projetista de eletricidade"
"ocupacao_891","318710","Desenhista projetista eletrônico"
"ocupacao_892","318805","Projetista de móveis"
"ocupacao_893","318810","Modelista de roupas"
"ocupacao_894","318815","Modelista de calçados"
"ocupacao_895","319105","Técnico em calçados e artefatos de couro"
"ocupacao_896","319110","Técnico em confecções do vestuário"
"ocupacao_897","319205","Técnico do mobiliário"
"ocupacao_898","320110","Técnico em histologia"
"ocupacao_899","320105","Técnico em bioterismo"
"ocupacao_900","321110","Técnico agropecuário"
"ocupacao_901","321105","Técnico agrícola"
"ocupacao_902","321205","Técnico em madeira"
"ocupacao_903","321210","Técnico florestal"
"ocupacao_904","321320","Técnico em ranicultura"
"ocupacao_905","321315","Técnico em mitilicultura"
"ocupacao_906","321310","Técnico em carcinicultura"
"ocupacao_907","321305","Técnico em piscicultura"
"ocupacao_908","322115","Técnico em quiropraxia"
"ocupacao_909","322130","Esteticista"
"ocupacao_910","322125","Terapeuta holístico"
"ocupacao_911","322120","Massoterapeuta"
"ocupacao_912","322110","Podólogo"
"ocupacao_913","322105","Técnico em acupuntura"
"ocupacao_914","322205","Técnico de enfermagem"
"ocupacao_915","322250","Auxiliar de enfermagem da estratégia de saúde da família"
"ocupacao_916","322245","Técnico de enfermagem da estratégia de saúde da família"
"ocupacao_917","322240","Auxiliar de saúde (navegação marítima)"
"ocupacao_918","322235","Auxiliar de enfermagem do trabalho"
"ocupacao_919","322230","Auxiliar de enfermagem"
"ocupacao_920","322210","Técnico de enfermagem de terapia intensiva"
"ocupacao_921","322220","Técnico de enfermagem psiquiátrica"
"ocupacao_922","322225","Instrumentador cirúrgico"
"ocupacao_923","322215","Técnico de enfermagem do trabalho"
"ocupacao_924","322305","Técnico em óptica e optometria"
"ocupacao_925","322415","Auxiliar em saúde bucal"
"ocupacao_926","322425","Técnico em saúde bucal da estratégia de saúde da família"
"ocupacao_927","322410","Protético dentário"
"ocupacao_928","322405","Técnico em saúde bucal"
"ocupacao_929","322420","Auxiliar de prótese dentária"
"ocupacao_930","322430","Auxiliar em saúde bucal da estratégia de saúde da família"
"ocupacao_931","322505","Técnico de ortopedia"
"ocupacao_932","322605","Técnico de imobilização ortopédica"
"ocupacao_933","323105","Técnico em pecuária"
"ocupacao_934","324115","Técnico em radiologia e imagenologia"
"ocupacao_935","324120","Técnólogo em radiologia"
"ocupacao_936","324110","Técnico em métodos gráficos em cardiologia"
"ocupacao_937","324105","Técnico em métodos eletrográficos em encefalografia"
"ocupacao_938","324210","Auxiliar técnico em patologia clínica"
"ocupacao_939","324205","Técnico em patologia clínica"
"ocupacao_940","325010","Aromista"
"ocupacao_941","325005","Enólogo"
"ocupacao_942","325015","Perfumista"
"ocupacao_943","325105","Auxiliar técnico em laboratório de farmácia"
"ocupacao_944","325110","Técnico em laboratório de farmácia"
"ocupacao_945","325115","Técnico em farmácia"
"ocupacao_946","325210","Técnico em nutrição e dietética"
"ocupacao_947","325205","Técnico de alimentos"
"ocupacao_948","325305","Técnico em biotecnologia"
"ocupacao_949","325310","Técnico em imunobiológicos"
"ocupacao_950","328105","Embalsamador"
"ocupacao_951","328110","Taxidermista"
"ocupacao_952","331105","Professor de nível médio na educação infantil"
"ocupacao_953","331110","Auxiliar de desenvolvimento infantil"
"ocupacao_954","331205","Professor de nível médio no ensino fundamental"
"ocupacao_955","331305","Professor de nível médio no ensino profissionalizante"
"ocupacao_956","332105","Professor leigo no ensino fundamental"
"ocupacao_957","332205","Professor prático no ensino profissionalizante"
"ocupacao_958","333115","Professores de cursos livres"
"ocupacao_959","333105","Instrutor de auto-escola"
"ocupacao_960","333110","Instrutor de cursos livres"
"ocupacao_961","334110","Inspetor de alunos de escola pública"
"ocupacao_962","334105","Inspetor de alunos de escola privada"
"ocupacao_963","334115","Monitor de transporte escolar"
"ocupacao_964","341105","Piloto comercial (exceto linhas aéreas)"
"ocupacao_965","341110","Piloto comercial de helicóptero (exceto linhas aéreas)"
"ocupacao_966","341120","Piloto agrícola"
"ocupacao_967","341115","Mecânico de vôo"
"ocupacao_968","341220","Patrão de pesca de alto-mar"
"ocupacao_969","341225","Patrão de pesca na navegação interior"
"ocupacao_970","341230","Piloto fluvial"
"ocupacao_971","341205","Contramestre de cabotagem"
"ocupacao_972","341215","Mestre fluvial"
"ocupacao_973","341210","Mestre de cabotagem"
"ocupacao_974","341310","Condutor maquinista marítimo"
"ocupacao_975","341315","Eletricista de bordo"
"ocupacao_976","341305","Condutor maquinista fluvial"
"ocupacao_977","342125","Tecnólogo em logística de transporte"
"ocupacao_978","342120","Afretador"
"ocupacao_979","342115","Controlador de serviços de máquinas e veículos"
"ocupacao_980","342105","Analista de transporte em comércio exterior"
"ocupacao_981","342110","Operador de transporte multimodal"
"ocupacao_982","342210","Despachante aduaneiro"
"ocupacao_983","342205","Ajudante de despachante aduaneiro"
"ocupacao_984","342305","Chefe de serviço de transporte rodoviário (passageiros e cargas)"
"ocupacao_985","342315","Supervisor de carga e descarga"
"ocupacao_986","342310","Inspetor de serviços de transportes rodoviários (passageiros e cargas)"
"ocupacao_987","342405","Agente de estação (ferrovia e metrô)"
"ocupacao_988","342410","Operador de centro de controle (ferrovia e metrô)"
"ocupacao_989","342530","Inspetor de aviação civil"
"ocupacao_990","342535","Operador de atendimento aeroviário"
"ocupacao_991","342540","Supervisor da administração de aeroportos"
"ocupacao_992","342525","Gerente de empresa aérea em aeroportos"
"ocupacao_993","342520","Gerente da administração de aeroportos"
"ocupacao_994","342515","Fiscal de aviação civil (fac)"
"ocupacao_995","342510","Despachante operacional de vôo"
"ocupacao_996","342505","Controlador de tráfego aéreo"
"ocupacao_997","342545","Supervisor de empresa aérea em aeroportos"
"ocupacao_998","342610","Supervisor de operações portuárias"
"ocupacao_999","342605","Chefe de estação portuária"
"ocupacao_1000","351105","Técnico de contabilidade"
"ocupacao_1001","351110","Chefe de contabilidade (técnico)"
"ocupacao_1002","351115","Consultor contábil (técnico)"
"ocupacao_1003","351315","Agente de recrutamento e seleção"
"ocupacao_1004","351310","Técnico em administração de comércio exterior"
"ocupacao_1005","351305","Técnico em administração"
"ocupacao_1006","351430","Auxiliar de serviços jurídicos"
"ocupacao_1007","351425","Oficial de justiça"
"ocupacao_1008","351420","Escrivão de polícia"
"ocupacao_1009","351415","Escrivão extra - judicial"
"ocupacao_1010","351405","Escrevente"
"ocupacao_1011","351410","Escrivão judicial"
"ocupacao_1012","351505","Técnico em secretariado"
"ocupacao_1013","351515","Estenotipista"
"ocupacao_1014","351510","Taquígrafo"
"ocupacao_1015","351605","Técnico em segurança do trabalho"
"ocupacao_1016","351740","Técnico de seguros"
"ocupacao_1017","351735","Técnico de resseguros"
"ocupacao_1018","351730","Inspetor de sinistros"
"ocupacao_1019","351705","Analista de seguros (técnico)"
"ocupacao_1020","351710","Analista de sinistros"
"ocupacao_1021","351715","Assistente comercial de seguros"
"ocupacao_1022","351720","Assistente técnico de seguros"
"ocupacao_1023","351725","Inspetor de risco"
"ocupacao_1024","351805","Detetive profissional"
"ocupacao_1025","351810","Investigador de polícia"
"ocupacao_1026","351815","Papiloscopista policial"
"ocupacao_1027","351905","Agente de inteligência"
"ocupacao_1028","351910","Agente técnico de inteligência"
"ocupacao_1029","352210","Agente de saúde pública"
"ocupacao_1030","352205","Agente de defesa ambiental"
"ocupacao_1031","352310","Agente fiscal de qualidade"
"ocupacao_1032","352305","Metrologista"
"ocupacao_1033","352315","Agente fiscal metrológico"
"ocupacao_1034","352320","Agente fiscal têxtil"
"ocupacao_1035","352405","Agente de direitos autorais"
"ocupacao_1036","352410","Avaliador de produtos do meio de comunicação"
"ocupacao_1037","352415","Ouvidor (ombudsman) do meio de comunicação"
"ocupacao_1038","352420","Técnico em direitos autorais"
"ocupacao_1039","353205","Técnico de operações e serviços bancários - câmbio"
"ocupacao_1040","353210","Técnico de operações e serviços bancários - crédito imobiliário"
"ocupacao_1041","353215","Técnico de operações e serviços bancários - crédito rural"
"ocupacao_1042","353220","Técnico de operações e serviços bancários - leasing"
"ocupacao_1043","353225","Técnico de operações e serviços bancários - renda fixa e variável"
"ocupacao_1044","353230","Tesoureiro de banco"
"ocupacao_1045","353235","Chefe de serviços bancários"
"ocupacao_1046","354125","Assistente de vendas"
"ocupacao_1047","354145","Vendedor pracista"
"ocupacao_1048","354140","Técnico em atendimento e vendas"
"ocupacao_1049","354135","Técnico de vendas"
"ocupacao_1050","354130","Promotor de vendas especializado"
"ocupacao_1051","354120","Agente de vendas de serviços"
"ocupacao_1052","354110","Agenciador de propaganda"
"ocupacao_1053","354210","Supervisor de compras"
"ocupacao_1054","354205","Comprador"
"ocupacao_1055","354305","Analista de exportação e importação"
"ocupacao_1056","354405","Leiloeiro"
"ocupacao_1057","354410","Avaliador de imóveis"
"ocupacao_1058","354415","Avaliador de bens móveis"
"ocupacao_1059","354505","Corretor de seguros"
"ocupacao_1060","354605","Corretor de imóveis"
"ocupacao_1061","354705","Representante comercial autônomo"
"ocupacao_1062","354815","Agente de viagem"
"ocupacao_1063","354810","Operador de turismo"
"ocupacao_1064","354805","Técnico em turismo"
